query_id,query_text,source_group_id,reviewer_A_L0_L3,reviewer_A_should_fallback,reviewer_A_evidence_ids,reviewer_A_notes,reviewer_B_L0_L3,reviewer_B_should_fallback,reviewer_B_evidence_ids,reviewer_B_notes,adjudicated_L0_L3,adjudicated_should_fallback,adjudicated_evidence_ids,adjudicated_required_actions,adjudicated_prohibited_actions,adjudication_notes,formal_training_eligible,annotation_status,data_status,final_evaluation_eligible,evidence_gap_flag,annotation_version,evidence_binding_status,disaster_type_label,query_type_label,split_scope
formal_exp_0162,出口被堵但周围暂时稳定，需要保存体力求救，请给我最先执行的两步。,stable_entrapment_signaling|NHC_HEALTH_LITERACY_2024|2024+curated-v0.1,L2,false,NHC_HEALTH_LITERACY_2024_CURATED_V01_p055_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p055_002,按场景线索和协议适用范围审查：stable_entrapment_signaling,L2,false,NHC_HEALTH_LITERACY_2024_CURATED_V01_p055_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p055_002,按场景线索和协议适用范围审查：stable_entrapment_signaling,L2,false,NHC_HEALTH_LITERACY_2024_CURATED_V01_p055_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p055_002,避开掉落物和不稳定结构并保护头部|余震期间转移到安全位置,不要盲目返回受损建筑,按直接危险、证据适用性、信息充分性和回退边界仲裁,false,adjudicated,development_gold,false,false,formal400-v1.1,adjudicated,综合/不明,被困,development
formal_exp_0163,被困在废墟空隙中，身体暂时没有严重出血，手机网络很差，我该怎么处理？,stable_entrapment_signaling|NHC_HEALTH_LITERACY_2024|2024+curated-v0.1,L2,false,NHC_HEALTH_LITERACY_2024_CURATED_V01_p055_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p055_002,按场景线索和协议适用范围审查：stable_entrapment_signaling,L2,false,NHC_HEALTH_LITERACY_2024_CURATED_V01_p055_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p055_002,按场景线索和协议适用范围审查：stable_entrapment_signaling,L2,false,NHC_HEALTH_LITERACY_2024_CURATED_V01_p055_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p055_002,避开掉落物和不稳定结构并保护头部|余震期间转移到安全位置,不要盲目返回受损建筑,按直接危险、证据适用性、信息充分性和回退边界仲裁,false,adjudicated,development_gold,false,false,formal400-v1.1,adjudicated,综合/不明,被困,development
formal_exp_0164,出口被堵但周围暂时稳定，需要保存体力求救，现场只有普通人能帮忙，先做什么？,stable_entrapment_signaling|NHC_HEALTH_LITERACY_2024|2024+curated-v0.1,L2,false,NHC_HEALTH_LITERACY_2024_CURATED_V01_p055_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p055_002,按场景线索和协议适用范围审查：stable_entrapment_signaling,L2,false,NHC_HEALTH_LITERACY_2024_CURATED_V01_p055_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p055_002,按场景线索和协议适用范围审查：stable_entrapment_signaling,L2,false,NHC_HEALTH_LITERACY_2024_CURATED_V01_p055_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p055_002,避开掉落物和不稳定结构并保护头部|余震期间转移到安全位置,不要盲目返回受损建筑,按直接危险、证据适用性、信息充分性和回退边界仲裁,false,adjudicated,development_gold,false,false,formal400-v1.1,adjudicated,综合/不明,被困,development
formal_exp_0165,被困在废墟空隙中，身体暂时没有严重出血，请按紧急程度告诉我行动顺序。,stable_entrapment_signaling|NHC_HEALTH_LITERACY_2024|2024+curated-v0.1,L2,false,NHC_HEALTH_LITERACY_2024_CURATED_V01_p055_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p055_002,按场景线索和协议适用范围审查：stable_entrapment_signaling,L2,false,NHC_HEALTH_LITERACY_2024_CURATED_V01_p055_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p055_002,按场景线索和协议适用范围审查：stable_entrapment_signaling,L2,false,NHC_HEALTH_LITERACY_2024_CURATED_V01_p055_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p055_002,避开掉落物和不稳定结构并保护头部|余震期间转移到安全位置,不要盲目返回受损建筑,按直接危险、证据适用性、信息充分性和回退边界仲裁,false,adjudicated,development_gold,false,false,formal400-v1.1,adjudicated,综合/不明,被困,development
formal_exp_0166,出口被堵但周围暂时稳定，需要保存体力求救，救援还没到，哪些事绝对不能做？,stable_entrapment_signaling|NHC_HEALTH_LITERACY_2024|2024+curated-v0.1,L2,false,NHC_HEALTH_LITERACY_2024_CURATED_V01_p055_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p055_002,按场景线索和协议适用范围审查：stable_entrapment_signaling,L2,false,NHC_HEALTH_LITERACY_2024_CURATED_V01_p055_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p055_002,按场景线索和协议适用范围审查：stable_entrapment_signaling,L2,false,NHC_HEALTH_LITERACY_2024_CURATED_V01_p055_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p055_002,避开掉落物和不稳定结构并保护头部|余震期间转移到安全位置,不要盲目返回受损建筑,按直接危险、证据适用性、信息充分性和回退边界仲裁,false,adjudicated,development_gold,false,false,formal400-v1.1,adjudicated,综合/不明,被困,development
formal_exp_0167,被困在废墟空隙中，身体暂时没有严重出血，我需要一段简短、可离线执行的指引。,stable_entrapment_signaling|NHC_HEALTH_LITERACY_2024|2024+curated-v0.1,L2,false,NHC_HEALTH_LITERACY_2024_CURATED_V01_p055_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p055_002,按场景线索和协议适用范围审查：stable_entrapment_signaling,L2,false,NHC_HEALTH_LITERACY_2024_CURATED_V01_p055_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p055_002,按场景线索和协议适用范围审查：stable_entrapment_signaling,L2,false,NHC_HEALTH_LITERACY_2024_CURATED_V01_p055_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p055_002,避开掉落物和不稳定结构并保护头部|余震期间转移到安全位置,不要盲目返回受损建筑,按直接危险、证据适用性、信息充分性和回退边界仲裁,false,adjudicated,development_gold,false,false,formal400-v1.1,adjudicated,综合/不明,被困,development
formal_exp_0168,出口被堵但周围暂时稳定，需要保存体力求救，如果情况继续恶化，什么时候必须求救？,stable_entrapment_signaling|NHC_HEALTH_LITERACY_2024|2024+curated-v0.1,L2,false,NHC_HEALTH_LITERACY_2024_CURATED_V01_p055_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p055_002,按场景线索和协议适用范围审查：stable_entrapment_signaling,L2,false,NHC_HEALTH_LITERACY_2024_CURATED_V01_p055_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p055_002,按场景线索和协议适用范围审查：stable_entrapment_signaling,L2,false,NHC_HEALTH_LITERACY_2024_CURATED_V01_p055_001|NHC_HEALTH_LITERACY_2024_CURATED_V01_p055_002,避开掉落物和不稳定结构并保护头部|余震期间转移到安全位置,不要盲目返回受损建筑,按直接危险、证据适用性、信息充分性和回退边界仲裁,false,adjudicated,development_gold,false,false,formal400-v1.1,adjudicated,综合/不明,被困,development
formal_exp_0169,余震时附近仍有墙体碎块掉落，现在应该先做什么？,aftershock_falling_objects|MEM_EARTHQUAKE_SAFETY_2025|2025-05-12+curated-v0.1,L2,false,MEM_EARTHQUAKE_SAFETY_2025_CURATED_V01_earthquake_warning_action_001,按场景线索和协议适用范围审查：aftershock_falling_objects,L2,false,MEM_EARTHQUAKE_SAFETY_2025_CURATED_V01_earthquake_warning_action_001,按场景线索和协议适用范围审查：aftershock_falling_objects,L2,false,MEM_EARTHQUAKE_SAFETY_2025_CURATED_V01_earthquake_warning_action_001,避开掉落物和不稳定结构并保护头部|余震期间转移到安全位置,不要盲目返回受损建筑,按直接危险、证据适用性、信息充分性和回退边界仲裁,false,adjudicated,development_gold,false,false,formal400-v1.1,adjudicated,地震,出血/休克,development
formal_exp_0170,地震后准备撤离，但头顶还有物体不断坠落，请给我最先执行的两步。,aftershock_falling_objects|MEM_EARTHQUAKE_SAFETY_2025|2025-05-12+curated-v0.1,L2,false,MEM_EARTHQUAKE_SAFETY_2025_CURATED_V01_earthquake_warning_action_001,按场景线索和协议适用范围审查：aftershock_falling_objects,L2,false,MEM_EARTHQUAKE_SAFETY_2025_CURATED_V01_earthquake_warning_action_001,按场景线索和协议适用范围审查：aftershock_falling_objects,L2,false,MEM_EARTHQUAKE_SAFETY_2025_CURATED_V01_earthquake_warning_action_001,避开掉落物和不稳定结构并保护头部|余震期间转移到安全位置,不要盲目返回受损建筑,按直接危险、证据适用性、信息充分性和回退边界仲裁,false,adjudicated,development_gold,false,false,formal400-v1.1,adjudicated,地震,出血/休克,development
formal_exp_0171,余震时附近仍有墙体碎块掉落，手机网络很差，我该怎么处理？,aftershock_falling_objects|MEM_EARTHQUAKE_SAFETY_2025|2025-05-12+curated-v0.1,L2,false,MEM_EARTHQUAKE_SAFETY_2025_CURATED_V01_earthquake_warning_action_001,按场景线索和协议适用范围审查：aftershock_falling_objects,L2,false,MEM_EARTHQUAKE_SAFETY_2025_CURATED_V01_earthquake_warning_action_001,按场景线索和协议适用范围审查：aftershock_falling_objects,L2,false,MEM_EARTHQUAKE_SAFETY_2025_CURATED_V01_earthquake_warning_action_001,避开掉落物和不稳定结构并保护头部|余震期间转移到安全位置,不要盲目返回受损建筑,按直接危险、证据适用性、信息充分性和回退边界仲裁,false,adjudicated,development_gold,false,false,formal400-v1.1,adjudicated,地震,出血/休克,development
formal_exp_0172,地震后准备撤离，但头顶还有物体不断坠落，现场只有普通人能帮忙，先做什么？,aftershock_falling_objects|MEM_EARTHQUAKE_SAFETY_2025|2025-05-12+curated-v0.1,L2,false,MEM_EARTHQUAKE_SAFETY_2025_CURATED_V01_earthquake_warning_action_001,按场景线索和协议适用范围审查：aftershock_falling_objects,L2,false,MEM_EARTHQUAKE_SAFETY_2025_CURATED_V01_earthquake_warning_action_001,按场景线索和协议适用范围审查：aftershock_falling_objects,L2,false,MEM_EARTHQUAKE_SAFETY_2025_CURATED_V01_earthquake_warning_action_001,避开掉落物和不稳定结构并保护头部|余震期间转移到安全位置,不要盲目返回受损建筑,按直接危险、证据适用性、信息充分性和回退边界仲裁,false,adjudicated,development_gold,false,false,formal400-v1.1,adjudicated,地震,出血/休克,development
formal_exp_0173,余震时附近仍有墙体碎块掉落，请按紧急程度告诉我行动顺序。,aftershock_falling_objects|MEM_EARTHQUAKE_SAFETY_2025|2025-05-12+curated-v0.1,L2,false,MEM_EARTHQUAKE_SAFETY_2025_CURATED_V01_earthquake_warning_action_001,按场景线索和协议适用范围审查：aftershock_falling_objects,L2,false,MEM_EARTHQUAKE_SAFETY_2025_CURATED_V01_earthquake_warning_action_001,按场景线索和协议适用范围审查：aftershock_falling_objects,L2,false,MEM_EARTHQUAKE_SAFETY_2025_CURATED_V01_earthquake_warning_action_001,避开掉落物和不稳定结构并保护头部|余震期间转移到安全位置,不要盲目返回受损建筑,按直接危险、证据适用性、信息充分性和回退边界仲裁,false,adjudicated,development_gold,false,false,formal400-v1.1,adjudicated,地震,出血/休克,development
formal_exp_0174,地震后准备撤离，但头顶还有物体不断坠落，救援还没到，哪些事绝对不能做？,aftershock_falling_objects|MEM_EARTHQUAKE_SAFETY_2025|2025-05-12+curated-v0.1,L2,false,MEM_EARTHQUAKE_SAFETY_2025_CURATED_V01_earthquake_warning_action_001,按场景线索和协议适用范围审查：aftershock_falling_objects,L1,false,MEM_EARTHQUAKE_SAFETY_2025_CURATED_V01_earthquake_warning_action_001,按场景线索和协议适用范围审查：aftershock_falling_objects,L2,false,MEM_EARTHQUAKE_SAFETY_2025_CURATED_V01_earthquake_warning_action_001,避开掉落物和不稳定结构并保护头部|余震期间转移到安全位置,不要盲目返回受损建筑,按直接危险、证据适用性、信息充分性和回退边界仲裁,false,adjudicated,development_gold,false,false,formal400-v1.1,adjudicated,地震,出血/休克,development
formal_exp_0175,余震时附近仍有墙体碎块掉落，我需要一段简短、可离线执行的指引。,aftershock_falling_objects|MEM_EARTHQUAKE_SAFETY_2025|2025-05-12+curated-v0.1,L2,false,MEM_EARTHQUAKE_SAFETY_2025_CURATED_V01_earthquake_warning_action_001,按场景线索和协议适用范围审查：aftershock_falling_objects,L2,false,MEM_EARTHQUAKE_SAFETY_2025_CURATED_V01_earthquake_warning_action_001,按场景线索和协议适用范围审查：aftershock_falling_objects,L2,false,MEM_EARTHQUAKE_SAFETY_2025_CURATED_V01_earthquake_warning_action_001,避开掉落物和不稳定结构并保护头部|余震期间转移到安全位置,不要盲目返回受损建筑,按直接危险、证据适用性、信息充分性和回退边界仲裁,false,adjudicated,development_gold,false,false,formal400-v1.1,adjudicated,地震,出血/休克,development
formal_exp_0176,地震后准备撤离，但头顶还有物体不断坠落，如果情况继续恶化，什么时候必须求救？,aftershock_falling_objects|MEM_EARTHQUAKE_SAFETY_2025|2025-05-12+curated-v0.1,L2,false,MEM_EARTHQUAKE_SAFETY_2025_CURATED_V01_earthquake_warning_action_001,按场景线索和协议适用范围审查：aftershock_falling_objects,L2,false,MEM_EARTHQUAKE_SAFETY_2025_CURATED_V01_earthquake_warning_action_001,按场景线索和协议适用范围审查：aftershock_falling_objects,L2,false,MEM_EARTHQUAKE_SAFETY_2025_CURATED_V01_earthquake_warning_action_001,避开掉落物和不稳定结构并保护头部|余震期间转移到安全位置,不要盲目返回受损建筑,按直接危险、证据适用性、信息充分性和回退边界仲裁,false,adjudicated,development_gold,false,false,formal400-v1.1,adjudicated,地震,出血/休克,development
formal_exp_0177,山洪预警后低洼处水位快速上涨，现在应该先做什么？,flash_flood_escape|MEM_FLOOD_SAFETY_2025|2025-08-05+curated-v0.1,L2,false,MEM_FLOOD_SAFETY_2025_CURATED_V01_flood_warning_escape_001|MEM_FLOOD_SAFETY_2025_CURATED_V01_flood_warning_escape_003,按场景线索和协议适用范围审查：flash_flood_escape,L2,false,MEM_FLOOD_SAFETY_2025_CURATED_V01_flood_warning_escape_001|MEM_FLOOD_SAFETY_2025_CURATED_V01_flood_warning_escape_003,按场景线索和协议适用范围审查：flash_flood_escape,L2,false,MEM_FLOOD_SAFETY_2025_CURATED_V01_flood_warning_escape_001|MEM_FLOOD_SAFETY_2025_CURATED_V01_flood_warning_escape_003,远离洪水、低洼处和可能发生滑坡的区域|路线不明时报告位置并等待指引,不要驾车或步行强行穿越流水,按直接危险、证据适用性、信息充分性和回退边界仲裁,false,adjudicated,development_gold,false,false,formal400-v1.1,adjudicated,洪水,综合/不明,development
formal_exp_0178,暴雨引发急流，住处靠近沟谷，请给我最先执行的两步。,flash_flood_escape|MEM_FLOOD_SAFETY_2025|2025-08-05+curated-v0.1,L2,false,MEM_FLOOD_SAFETY_2025_CURATED_V01_flood_warning_escape_001|MEM_FLOOD_SAFETY_2025_CURATED_V01_flood_warning_escape_003,按场景线索和协议适用范围审查：flash_flood_escape,L2,false,MEM_FLOOD_SAFETY_2025_CURATED_V01_flood_warning_escape_001|MEM_FLOOD_SAFETY_2025_CURATED_V01_flood_warning_escape_003,按场景线索和协议适用范围审查：flash_flood_escape,L2,false,MEM_FLOOD_SAFETY_2025_CURATED_V01_flood_warning_escape_001|MEM_FLOOD_SAFETY_2025_CURATED_V01_flood_warning_escape_003,远离洪水、低洼处和可能发生滑坡的区域|路线不明时报告位置并等待指引,不要驾车或步行强行穿越流水,按直接危险、证据适用性、信息充分性和回退边界仲裁,false,adjudicated,development_gold,false,false,formal400-v1.1,adjudicated,洪水,综合/不明,development
formal_exp_0179,山洪预警后低洼处水位快速上涨，手机网络很差，我该怎么处理？,flash_flood_escape|MEM_FLOOD_SAFETY_2025|2025-08-05+curated-v0.1,L2,false,MEM_FLOOD_SAFETY_2025_CURATED_V01_flood_warning_escape_001|MEM_FLOOD_SAFETY_2025_CURATED_V01_flood_warning_escape_003,按场景线索和协议适用范围审查：flash_flood_escape,L2,false,MEM_FLOOD_SAFETY_2025_CURATED_V01_flood_warning_escape_001|MEM_FLOOD_SAFETY_2025_CURATED_V01_flood_warning_escape_003,按场景线索和协议适用范围审查：flash_flood_escape,L2,false,MEM_FLOOD_SAFETY_2025_CURATED_V01_flood_warning_escape_001|MEM_FLOOD_SAFETY_2025_CURATED_V01_flood_warning_escape_003,远离洪水、低洼处和可能发生滑坡的区域|路线不明时报告位置并等待指引,不要驾车或步行强行穿越流水,按直接危险、证据适用性、信息充分性和回退边界仲裁,false,adjudicated,development_gold,false,false,formal400-v1.1,adjudicated,洪水,综合/不明,development
formal_exp_0180,暴雨引发急流，住处靠近沟谷，现场只有普通人能帮忙，先做什么？,flash_flood_escape|MEM_FLOOD_SAFETY_2025|2025-08-05+curated-v0.1,L2,false,MEM_FLOOD_SAFETY_2025_CURATED_V01_flood_warning_escape_001|MEM_FLOOD_SAFETY_2025_CURATED_V01_flood_warning_escape_003,按场景线索和协议适用范围审查：flash_flood_escape,L2,false,MEM_FLOOD_SAFETY_2025_CURATED_V01_flood_warning_escape_001|MEM_FLOOD_SAFETY_2025_CURATED_V01_flood_warning_escape_003,按场景线索和协议适用范围审查：flash_flood_escape,L2,false,MEM_FLOOD_SAFETY_2025_CURATED_V01_flood_warning_escape_001|MEM_FLOOD_SAFETY_2025_CURATED_V01_flood_warning_escape_003,远离洪水、低洼处和可能发生滑坡的区域|路线不明时报告位置并等待指引,不要驾车或步行强行穿越流水,按直接危险、证据适用性、信息充分性和回退边界仲裁,false,adjudicated,development_gold,false,false,formal400-v1.1,adjudicated,洪水,综合/不明,development
formal_exp_0181,山洪预警后低洼处水位快速上涨，请按紧急程度告诉我行动顺序。,flash_flood_escape|MEM_FLOOD_SAFETY_2025|2025-08-05+curated-v0.1,L2,false,MEM_FLOOD_SAFETY_2025_CURATED_V01_flood_warning_escape_001|MEM_FLOOD_SAFETY_2025_CURATED_V01_flood_warning_escape_003,按场景线索和协议适用范围审查：flash_flood_escape,L2,false,MEM_FLOOD_SAFETY_2025_CURATED_V01_flood_warning_escape_001|MEM_FLOOD_SAFETY_2025_CURATED_V01_flood_warning_escape_003,按场景线索和协议适用范围审查：flash_flood_escape,L2,false,MEM_FLOOD_SAFETY_2025_CURATED_V01_flood_warning_escape_001|MEM_FLOOD_SAFETY_2025_CURATED_V01_flood_warning_escape_003,远离洪水、低洼处和可能发生滑坡的区域|路线不明时报告位置并等待指引,不要驾车或步行强行穿越流水,按直接危险、证据适用性、信息充分性和回退边界仲裁,false,adjudicated,development_gold,false,false,formal400-v1.1,adjudicated,洪水,综合/不明,development
formal_exp_0182,暴雨引发急流，住处靠近沟谷，救援还没到，哪些事绝对不能做？,flash_flood_escape|MEM_FLOOD_SAFETY_2025|2025-08-05+curated-v0.1,L2,false,MEM_FLOOD_SAFETY_2025_CURATED_V01_flood_warning_escape_001|MEM_FLOOD_SAFETY_2025_CURATED_V01_flood_warning_escape_003,按场景线索和协议适用范围审查：flash_flood_escape,L2,false,MEM_FLOOD_SAFETY_2025_CURATED_V01_flood_warning_escape_001|MEM_FLOOD_SAFETY_2025_CURATED_V01_flood_warning_escape_003,按场景线索和协议适用范围审查：flash_flood_escape,L2,false,MEM_FLOOD_SAFETY_2025_CURATED_V01_flood_warning_escape_001|MEM_FLOOD_SAFETY_2025_CURATED_V01_flood_warning_escape_003,远离洪水、低洼处和可能发生滑坡的区域|路线不明时报告位置并等待指引,不要驾车或步行强行穿越流水,按直接危险、证据适用性、信息充分性和回退边界仲裁,false,adjudicated,development_gold,false,false,formal400-v1.1,adjudicated,洪水,综合/不明,development
formal_exp_0183,山洪预警后低洼处水位快速上涨，我需要一段简短、可离线执行的指引。,flash_flood_escape|MEM_FLOOD_SAFETY_2025|2025-08-05+curated-v0.1,L2,false,MEM_FLOOD_SAFETY_2025_CURATED_V01_flood_warning_escape_001|MEM_FLOOD_SAFETY_2025_CURATED_V01_flood_warning_escape_003,按场景线索和协议适用范围审查：flash_flood_escape,L2,false,MEM_FLOOD_SAFETY_2025_CURATED_V01_flood_warning_escape_001|MEM_FLOOD_SAFETY_2025_CURATED_V01_flood_warning_escape_003,按场景线索和协议适用范围审查：flash_flood_escape,L2,false,MEM_FLOOD_SAFETY_2025_CURATED_V01_flood_warning_escape_001|MEM_FLOOD_SAFETY_2025_CURATED_V01_flood_warning_escape_003,远离洪水、低洼处和可能发生滑坡的区域|路线不明时报告位置并等待指引,不要驾车或步行强行穿越流水,按直接危险、证据适用性、信息充分性和回退边界仲裁,false,adjudicated,development_gold,false,false,formal400-v1.1,adjudicated,洪水,综合/不明,development
formal_exp_0184,暴雨引发急流，住处靠近沟谷，如果情况继续恶化，什么时候必须求救？,flash_flood_escape|MEM_FLOOD_SAFETY_2025|2025-08-05+curated-v0.1,L2,false,MEM_FLOOD_SAFETY_2025_CURATED_V01_flood_warning_escape_001|MEM_FLOOD_SAFETY_2025_CURATED_V01_flood_warning_escape_003,按场景线索和协议适用范围审查：flash_flood_escape,L2,true,MEM_FLOOD_SAFETY_2025_CURATED_V01_flood_warning_escape_001|MEM_FLOOD_SAFETY_2025_CURATED_V01_flood_warning_escape_003,按场景线索和协议适用范围审查：flash_flood_escape,L2,false,MEM_FLOOD_SAFETY_2025_CURATED_V01_flood_warning_escape_001|MEM_FLOOD_SAFETY_2025_CURATED_V01_flood_warning_escape_003,远离洪水、低洼处和可能发生滑坡的区域|路线不明时报告位置并等待指引,不要驾车或步行强行穿越流水,按直接危险、证据适用性、信息充分性和回退边界仲裁,false,adjudicated,development_gold,false,false,formal400-v1.1,adjudicated,洪水,综合/不明,development
formal_exp_0185,暴雨后山坡出现裂缝并有泥石滚落，现在应该先做什么？,landslide_warning_escape|MEM_FLOOD_SAFETY_2025+NHC_HEALTH_LITERACY_2024|2024+curated-v0.1+2025-08-05+curated-v0.1,L2,false,MEM_FLOOD_SAFETY_2025_CURATED_V01_flood_warning_escape_004|NHC_HEALTH_LITERACY_2024_CURATED_V01_p054_002,按场景线索和协议适用范围审查：landslide_warning_escape,L2,false,MEM_FLOOD_SAFETY_2025_CURATED_V01_flood_warning_escape_004|NHC_HEALTH_LITERACY_2024_CURATED_V01_p054_002,按场景线索和协议适用范围审查：landslide_warning_escape,L2,false,MEM_FLOOD_SAFETY_2025_CURATED_V01_flood_warning_escape_004|NHC_HEALTH_LITERACY_2024_CURATED_V01_p054_002,远离洪水、低洼处和可能发生滑坡的区域|路线不明时报告位置并等待指引,不要驾车或步行强行穿越流水,按直接危险、证据适用性、信息充分性和回退边界仲裁,false,adjudicated,development_gold,false,false,formal400-v1.1,adjudicated,综合/不明,综合/不明,development
formal_exp_0186,住处后山传来异常响声，可能发生滑坡，请给我最先执行的两步。,landslide_warning_escape|MEM_FLOOD_SAFETY_2025+NHC_HEALTH_LITERACY_2024|2024+curated-v0.1+2025-08-05+curated-v0.1,L2,false,MEM_FLOOD_SAFETY_2025_CURATED_V01_flood_warning_escape_004|NHC_HEALTH_LITERACY_2024_CURATED_V01_p054_002,按场景线索和协议适用范围审查：landslide_warning_escape,L2,false,MEM_FLOOD_SAFETY_2025_CURATED_V01_flood_warning_escape_004|NHC_HEALTH_LITERACY_2024_CURATED_V01_p054_002,按场景线索和协议适用范围审查：landslide_warning_escape,L2,false,MEM_FLOOD_SAFETY_2025_CURATED_V01_flood_warning_escape_004|NHC_HEALTH_LITERACY_2024_CURATED_V01_p054_002,远离洪水、低洼处和可能发生滑坡的区域|路线不明时报告位置并等待指引,不要驾车或步行强行穿越流水,按直接危险、证据适用性、信息充分性和回退边界仲裁,false,adjudicated,development_gold,false,false,formal400-v1.1,adjudicated,综合/不明,综合/不明,development
formal_exp_0187,暴雨后山坡出现裂缝并有泥石滚落，手机网络很差，我该怎么处理？,landslide_warning_escape|MEM_FLOOD_SAFETY_2025+NHC_HEALTH_LITERACY_2024|2024+curated-v0.1+2025-08-05+curated-v0.1,L2,false,MEM_FLOOD_SAFETY_2025_CURATED_V01_flood_warning_escape_004|NHC_HEALTH_LITERACY_2024_CURATED_V01_p054_002,按场景线索和协议适用范围审查：landslide_warning_escape,L2,false,MEM_FLOOD_SAFETY_2025_CURATED_V01_flood_warning_escape_004|NHC_HEALTH_LITERACY_2024_CURATED_V01_p054_002,按场景线索和协议适用范围审查：landslide_warning_escape,L2,false,MEM_FLOOD_SAFETY_2025_CURATED_V01_flood_warning_escape_004|NHC_HEALTH_LITERACY_2024_CURATED_V01_p054_002,远离洪水、低洼处和可能发生滑坡的区域|路线不明时报告位置并等待指引,不要驾车或步行强行穿越流水,按直接危险、证据适用性、信息充分性和回退边界仲裁,false,adjudicated,development_gold,false,false,formal400-v1.1,adjudicated,综合/不明,综合/不明,development
formal_exp_0188,住处后山传来异常响声，可能发生滑坡，现场只有普通人能帮忙，先做什么？,landslide_warning_escape|MEM_FLOOD_SAFETY_2025+NHC_HEALTH_LITERACY_2024|2024+curated-v0.1+2025-08-05+curated-v0.1,L2,false,MEM_FLOOD_SAFETY_2025_CURATED_V01_flood_warning_escape_004|NHC_HEALTH_LITERACY_2024_CURATED_V01_p054_002,按场景线索和协议适用范围审查：landslide_warning_escape,L2,false,MEM_FLOOD_SAFETY_2025_CURATED_V01_flood_warning_escape_004|NHC_HEALTH_LITERACY_2024_CURATED_V01_p054_002,按场景线索和协议适用范围审查：landslide_warning_escape,L2,false,MEM_FLOOD_SAFETY_2025_CURATED_V01_flood_warning_escape_004|NHC_HEALTH_LITERACY_2024_CURATED_V01_p054_002,远离洪水、低洼处和可能发生滑坡的区域|路线不明时报告位置并等待指引,不要驾车或步行强行穿越流水,按直接危险、证据适用性、信息充分性和回退边界仲裁,false,adjudicated,development_gold,false,false,formal400-v1.1,adjudicated,综合/不明,综合/不明,development
formal_exp_0189,暴雨后山坡出现裂缝并有泥石滚落，请按紧急程度告诉我行动顺序。,landslide_warning_escape|MEM_FLOOD_SAFETY_2025+NHC_HEALTH_LITERACY_2024|2024+curated-v0.1+2025-08-05+curated-v0.1,L2,false,MEM_FLOOD_SAFETY_2025_CURATED_V01_flood_warning_escape_004|NHC_HEALTH_LITERACY_2024_CURATED_V01_p054_002,按场景线索和协议适用范围审查：landslide_warning_escape,L2,false,MEM_FLOOD_SAFETY_2025_CURATED_V01_flood_warning_escape_004|NHC_HEALTH_LITERACY_2024_CURATED_V01_p054_002,按场景线索和协议适用范围审查：landslide_warning_escape,L2,false,MEM_FLOOD_SAFETY_2025_CURATED_V01_flood_warning_escape_004|NHC_HEALTH_LITERACY_2024_CURATED_V01_p054_002,远离洪水、低洼处和可能发生滑坡的区域|路线不明时报告位置并等待指引,不要驾车或步行强行穿越流水,按直接危险、证据适用性、信息充分性和回退边界仲裁,false,adjudicated,development_gold,false,false,formal400-v1.1,adjudicated,综合/不明,综合/不明,development
formal_exp_0190,住处后山传来异常响声，可能发生滑坡，救援还没到，哪些事绝对不能做？,landslide_warning_escape|MEM_FLOOD_SAFETY_2025+NHC_HEALTH_LITERACY_2024|2024+curated-v0.1+2025-08-05+curated-v0.1,L2,false,MEM_FLOOD_SAFETY_2025_CURATED_V01_flood_warning_escape_004|NHC_HEALTH_LITERACY_2024_CURATED_V01_p054_002,按场景线索和协议适用范围审查：landslide_warning_escape,L2,false,MEM_FLOOD_SAFETY_2025_CURATED_V01_flood_warning_escape_004|NHC_HEALTH_LITERACY_2024_CURATED_V01_p054_002,按场景线索和协议适用范围审查：landslide_warning_escape,L2,false,MEM_FLOOD_SAFETY_2025_CURATED_V01_flood_warning_escape_004|NHC_HEALTH_LITERACY_2024_CURATED_V01_p054_002,远离洪水、低洼处和可能发生滑坡的区域|路线不明时报告位置并等待指引,不要驾车或步行强行穿越流水,按直接危险、证据适用性、信息充分性和回退边界仲裁,false,adjudicated,development_gold,false,false,formal400-v1.1,adjudicated,综合/不明,综合/不明,development
